,id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
144,145,武汉,江岸,后湖,汉口花园四期,650,合租,普通住宅,6室1厅2卫,20.0,精装修,朝南,高层(共12层),1,1,1,1,1,1,1,1,1,1,6/8号线,6,2,1
145,146,武汉,东西湖,吴家山,黄狮海湾,1800,整租,普通住宅,2室2厅1卫,75.0,精装修,南北,低层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,2,1,2
146,147,武汉,洪山,光谷广场,紫菘枫林上城,699,合租,普通住宅,2室1厅1卫,25.0,精装修,朝南,中层(共11层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
147,148,武汉,江夏,东湖高新,旭辉御府,2500,整租,普通住宅,3室1厅1卫,91.1,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,,3,1,1
148,149,武汉,洪山,光谷东,碧桂园生态城东境,850,合租,普通住宅,4室2厅2卫,25.0,精装修,朝南,低层(共32层),1,1,1,0,1,1,1,1,1,1,,4,2,2
149,150,武汉,江夏,流芳,招商东城华府,2600,整租,普通住宅,3室2厅2卫,125.4,简单装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
150,151,武汉,洪山,光谷东,龙湖新壹城,1500,整租,普通住宅,1室1厅1卫,33.7,精装修,朝南,中层(共11层),1,1,1,1,1,1,1,1,1,1,11号线,1,1,1
151,152,武汉,江汉,前进/江汉,都会轩,600,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,中层(共38层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,1,1
152,153,武汉,沌口开发区,金色港湾,太子湖畔星苑,600,合租,普通住宅,3室1厅2卫,29.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,0,1,,3,2,1
153,154,武汉,洪山,珞瑜东路,成园小区,1500,整租,普通住宅,1室1厅1卫,42.4,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
154,155,武汉,洪山,欢乐谷,东湖庭园,700,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,1
155,156,武汉,武昌,丁字桥,百瑞景中央生活区(六期),800,合租,普通住宅,3室1厅1卫,20.0,精装修,南北,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,1
156,157,武汉,洪山,光谷东,碧桂园生态城剑桥郡,800,合租,普通住宅,3室2厅2卫,20.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,,3,2,2
157,158,武汉,汉阳,钟家村,枫华锦都,750,合租,普通住宅,2室1厅1卫,21.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,4/6号线,2,1,1
158,159,武汉,东西湖,吴家山,黄狮海湾,1800,整租,普通住宅,2室2厅1卫,75.0,精装修,南北,低层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,2,1,2
159,160,武汉,洪山,光谷广场,风度柏林,700,合租,普通住宅,3室1厅1卫,18.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,1
160,161,武汉,洪山,珞狮南路,万科主场,2600,整租,普通住宅,2室1厅1卫,75.8,精装修,朝南,中层(共48层),1,1,1,1,1,1,1,1,1,1,8号线,2,1,1
161,162,武汉,洪山,光谷广场,紫菘枫林上城,699,合租,普通住宅,2室1厅1卫,25.0,精装修,朝南,中层(共11层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
162,163,武汉,洪山,光谷软件园,红枫金座,2700,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,,1,1,1
163,164,武汉,洪山,欢乐谷,洪山江南新天地(B区),2100,整租,普通住宅,2室2厅1卫,86.0,精装修,南北,高层(共17层),1,1,1,1,1,1,1,1,1,1,4号线,2,1,2
164,165,武汉,江汉,新华路,中央锦城,900,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,6号线,4,2,1
165,166,武汉,硚口,古田,紫薇花园,600,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共7层),1,1,1,1,1,1,1,1,1,1,1号线,3,1,1
166,167,武汉,江岸,后湖,光明上海公馆,1400,整租,普通住宅,1室1厅1卫,35.0,精装修,南北,低层(共12层),1,1,1,1,1,1,1,1,1,1,8号线,1,1,1
167,168,武汉,洪山,光谷广场,曙光星城A区,1800,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,0,,1,1,1
168,169,武汉,洪山,关山,光谷青年城(一期),2700,整租,普通住宅,3室1厅1卫,100.0,精装修,朝南,高层(共33层),1,0,1,1,1,1,1,1,1,1,,3,1,1
169,170,武汉,江夏,纸坊,岭尚梦想,1500,整租,普通住宅,2室1厅1卫,90.3,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,,2,1,1
170,171,武汉,洪山,九峰山森林公园,清和里社区,2100,整租,普通住宅,3室2厅1卫,100.0,简单装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,11号线,3,1,2
171,172,武汉,洪山,欢乐谷,铁机新居,1300,整租,普通住宅,1室1厅1卫,80.0,精装修,朝南,低层(共20层),1,1,1,1,1,1,1,1,1,1,,1,1,1
172,173,武汉,洪山,关山,光谷青年城(一期),900,合租,其他,4室2厅2卫,20.0,简单装修,朝南,中层(共32层),1,1,1,0,1,1,1,1,0,1,,4,2,2
173,174,武汉,洪山,光谷软件园,光谷理想城,2700,整租,普通住宅,2室1厅1卫,80.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
174,175,武汉,洪山,欢乐谷,东湖庭园,700,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,1
175,176,武汉,洪山,珞瑜东路,成园小区,1500,整租,普通住宅,1室1厅1卫,42.4,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
176,177,武汉,武昌,徐东,武铁佳苑(东区),600,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
177,178,武汉,硚口,古田,招商江湾国际,1130,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,1号线,3,1,1
178,179,武汉,武昌,南湖花园,江宏花园A区,610,合租,普通住宅,3室1厅1卫,18.0,精装修,朝南,低层(共7层),1,1,1,1,1,1,1,1,1,1,7号线,3,1,1
179,180,武汉,江夏,流芳,招商东城华府,2600,整租,普通住宅,3室2厅2卫,125.4,简单装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
180,181,武汉,洪山,欢乐谷,东湖庭园,599,合租,普通住宅,2室1厅1卫,25.0,精装修,朝南,低层(共12层),1,1,1,1,1,1,1,1,1,1,4号线,2,1,1
181,182,武汉,江夏,东湖高新,碧桂园云玺,760,合租,公寓,3室1厅1卫,16.0,精装修,朝南,高层(共35层),1,1,1,1,1,1,1,1,1,1,11号线,3,1,1
182,183,武汉,江汉,前进/江汉,任冬天下,3000,整租,普通住宅,2室1厅1卫,68.0,精装修,东南,低层(共20层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,2,1,1
183,184,武汉,江岸,后湖,石桥花园(一期西区),899,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,1
184,185,武汉,汉阳,十里铺,十里家园,1900,整租,普通住宅,2室1厅1卫,90.0,精装修,朝南,高层(共42层),1,1,1,1,1,1,1,1,1,1,3/4号线,2,1,1
185,186,武汉,武昌,中北路,楚天都市雅园,3400,整租,普通住宅,3室1厅1卫,80.5,精装修,朝南,高层(共44层),1,1,1,1,1,1,1,1,1,1,4/8号线,3,1,1
186,187,武汉,武昌,丁字桥,百瑞景中央生活区(六期),800,合租,普通住宅,3室1厅1卫,20.0,精装修,南北,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,1
187,188,武汉,武昌,徐家棚,九坤秦南都汇,570,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,低层(共26层),1,1,1,1,1,1,1,1,1,1,7/8号线,3,1,1
188,189,武汉,武昌,杨园,怡芳苑,750,合租,公寓,3室1厅1卫,23.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,1,1
189,190,武汉,洪山,街道口,群光上苑,700,合租,普通住宅,3室1厅1卫,18.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,2/8号线,3,1,1
190,191,武汉,洪山,光谷软件园,红枫金座,2700,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,,1,1,1
191,192,武汉,武昌,团结大道,兴华嘉天下,1100,合租,普通住宅,4室1厅2卫,26.0,精装修,朝南,高层(共25层),1,1,1,1,1,1,1,1,1,1,8号线,4,2,1
192,193,武汉,江夏,金融港,谷尚居,1900,整租,普通住宅,1室1厅1卫,50.0,精装修,朝南,中层(共6层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
193,194,武汉,江汉,唐家墩,顶琇国际城,790,合租,公寓,3室1厅1卫,12.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,1
194,195,武汉,汉阳,十里铺,十里家园,1900,整租,普通住宅,2室1厅1卫,90.0,精装修,朝南,高层(共42层),1,1,1,1,1,1,1,1,1,1,3/4号线,2,1,1
195,196,武汉,东西湖,将军路,宏图雅居,2200,整租,普通住宅,2室1厅1卫,81.3,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2/3/8号线,2,1,1
196,197,武汉,洪山,欢乐谷,天丰花园,600,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,高层(共31层),1,1,1,1,1,1,1,1,1,1,4号线,4,2,1
197,198,武汉,武昌,杨园,怡芳苑,750,合租,公寓,3室1厅1卫,23.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,1,1
198,199,武汉,洪山,关山,保利花园(东区),890,合租,普通住宅,3室2厅2卫,18.0,精装修,朝南,中层(共20层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
199,200,武汉,江夏,东湖高新,碧桂园云玺,760,合租,公寓,3室1厅1卫,16.0,精装修,朝南,高层(共35层),1,1,1,1,1,1,1,1,1,1,11号线,3,1,1
200,201,武汉,洪山,新南湖,楚天雅苑,2000,整租,普通住宅,2室1厅1卫,88.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,5号线,2,1,1
201,202,武汉,洪山,光谷广场,东谷银座,800,合租,普通住宅,1室1厅1卫,76.9,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
202,203,武汉,洪山,新南湖,芷岸龙庭,800,合租,普通住宅,3室1厅1卫,29.6,精装修,朝南,中层(共24层),1,1,1,1,1,1,1,1,1,1,8号线,3,1,1
203,204,武汉,洪山,关西,金地天悦(一期),2900,整租,普通住宅,2室1厅1卫,70.0,精装修,朝南,低层(共35层),1,1,1,1,1,1,1,1,1,1,,2,1,1
204,205,武汉,洪山,珞瑜东路,统建天成美景,2666,整租,普通住宅,2室2厅1卫,86.8,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2/11号线,2,1,2
205,206,武汉,洪山,街道口,龙湖天玺,2800,整租,普通住宅,2室1厅1卫,75.0,精装修,朝南,中层(共38层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
206,207,武汉,洪山,珞狮南路,狮城公寓(书城路),600,合租,普通住宅,2室1厅1卫,30.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,8号线,2,1,1
207,208,武汉,江岸,江汉路,武汉数码港,600,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共24层),1,1,1,1,1,1,1,1,1,1,1/2/6/7号线,3,1,1
208,209,武汉,洪山,新南湖,红旗欣居B区,2500,整租,普通住宅,3室2厅1卫,125.0,精装修,朝南,低层(共34层),1,1,1,1,1,1,1,1,1,1,7号线,3,1,2
209,210,武汉,武昌,南湖花园,江宏花园A区,600,合租,普通住宅,3室1厅1卫,18.7,精装修,朝南,低层(共7层),1,1,1,1,1,1,1,1,1,1,7号线,3,1,1
210,211,武汉,洪山,珞瑜东路,祥和雅居,1300,整租,普通住宅,1室0厅1卫,56.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,0
211,212,武汉,洪山,白沙洲,韵湖春晓,1500,整租,普通住宅,2室1厅1卫,60.0,精装修,朝南,中层(共28层),1,1,1,1,1,1,1,1,1,1,7号线,2,1,1
212,213,武汉,洪山,关山,保利花园(东区),890,合租,普通住宅,3室2厅2卫,18.0,精装修,朝南,中层(共20层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
213,214,武汉,硚口,古田,招商江湾国际,1130,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,1号线,3,1,1
214,215,武汉,江汉,杨汊湖,江汉人家,830,合租,普通住宅,3室1厅1卫,13.0,简单装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,1
215,216,武汉,洪山,铁机路,保利城一期,600,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,高层(共52层),1,1,1,1,1,1,1,1,1,1,,4,2,1
216,217,武汉,武昌,丁字桥,百瑞景中央生活区(六期),800,合租,普通住宅,3室1厅1卫,20.0,精装修,南北,高层(共31层),1,1,1,1,0,1,1,1,1,1,2号线,3,1,1
217,218,武汉,洪山,铁机路,岳家嘴小区一二期,750,合租,其他,3室1厅2卫,30.0,精装修,朝南,中层(共20层),1,1,0,1,0,1,0,0,1,1,4/8号线,3,2,1
218,219,武汉,洪山,九峰山森林公园,森林公寓西苑,2300,整租,普通住宅,4室2厅1卫,130.0,精装修,南北,低层(共8层),1,1,1,1,1,1,1,1,1,1,,4,1,2
219,220,武汉,洪山,新南湖,宝安璞园,600,合租,普通住宅,2室1厅1卫,16.2,精装修,朝南,低层(共10层),1,1,1,1,1,1,1,1,1,1,,2,1,1
220,221,武汉,武昌,徐家棚,绿地西斯莱公馆,600,合租,其他,4室1厅1卫,25.0,精装修,朝南,中层(共35层),1,1,1,1,1,1,1,1,1,1,5/7号线,4,1,1
221,222,武汉,洪山,鲁巷,华科大康园教师住宅小区,2500,整租,普通住宅,2室1厅1卫,50.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
222,223,武汉,汉阳,钟家村,闽东国际城,750,合租,普通住宅,2室1厅1卫,25.0,精装修,朝南,低层(共39层),1,1,1,1,1,1,1,1,1,1,4/6号线,2,1,1
223,224,武汉,洪山,光谷东,中海光谷东麓,800,合租,普通住宅,4室2厅2卫,20.0,简单装修,朝南,中层(共32层),1,1,0,1,0,1,0,0,1,0,11号线,4,2,2
224,225,武汉,洪山,欢乐谷,沙湖港湾B区,950,合租,普通住宅,5室1厅3卫,26.0,精装修,朝南,中层(共32层),0,1,0,0,1,1,1,1,0,1,4号线,5,3,1
225,226,武汉,江夏,东湖高新,旭辉御府,2500,整租,普通住宅,3室2厅2卫,110.0,简单装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
226,227,武汉,洪山,新南湖,红旗欣居B区,2500,整租,普通住宅,3室2厅1卫,125.0,精装修,朝南,低层(共34层),1,1,1,1,1,1,1,1,1,1,7号线,3,1,2
227,228,武汉,洪山,新南湖,维佳武昌府一期(B区),500,合租,普通住宅,3室1厅1卫,25.0,精装修,南北,中层(共30层),1,1,1,1,1,1,1,1,1,1,8号线,3,1,1
228,229,武汉,江汉,前进/江汉,任冬天下,3000,整租,普通住宅,2室1厅1卫,68.0,精装修,东南,低层(共20层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,2,1,1
229,230,武汉,洪山,铁机路,东湖花园(一期),550,合租,普通住宅,3室2厅1卫,25.0,精装修,朝南,中层(共9层),1,1,1,1,1,1,1,1,1,1,4/8号线,3,1,2
230,231,武汉,江夏,流芳,万年台社区,1400,整租,普通住宅,2室2厅1卫,80.0,精装修,朝南,中层(共24层),1,1,1,1,1,1,1,1,1,1,,2,1,2
231,232,武汉,东西湖,将军路,将军路街还建小区,760,合租,普通住宅,4室1厅2卫,15.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,2号线,4,2,1
232,233,武汉,洪山,铁机路,江南花园,1800,整租,普通住宅,3室1厅1卫,94.0,精装修,朝南,中层(共17层),1,1,1,1,1,1,1,1,1,1,5/8号线,3,1,1
233,234,武汉,洪山,欢乐谷,天丰花园,600,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,高层(共31层),1,1,1,1,1,1,1,1,1,1,4号线,4,2,1
234,235,武汉,洪山,街道口,龙湖天玺,2800,整租,普通住宅,2室1厅1卫,75.0,精装修,朝南,中层(共38层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
235,236,武汉,武昌,丁字桥,地铁紫阳城,800,合租,普通住宅,3室2厅2卫,20.0,精装修,朝南,高层(共27层),1,1,1,1,1,1,1,1,1,1,2/4/7号线,3,2,2
236,237,武汉,洪山,欢乐谷,东湖庭园,2300,整租,普通住宅,2室2厅1卫,80.0,精装修,东南,高层(共18层),1,1,1,1,1,1,1,1,1,1,4号线,2,1,2
237,238,武汉,洪山,光谷广场,东谷银座,800,合租,普通住宅,1室1厅1卫,76.9,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
238,239,武汉,洪山,珞瑜东路,祥和雅居,1300,整租,普通住宅,1室0厅1卫,56.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,0
239,240,武汉,洪山,铁机路,大洲星城,1400,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,,1,1,1
240,241,武汉,武昌,徐东,福星惠誉芭莎公馆,600,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,中层(共31层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,2,1
241,242,武汉,江岸,江汉路,武汉数码港,600,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共24层),1,1,1,1,1,1,1,1,1,1,1/2/6/7号线,3,1,1
242,243,武汉,洪山,新南湖,芷岸龙庭,800,合租,普通住宅,3室1厅1卫,29.6,精装修,朝南,中层(共24层),1,1,1,1,1,1,1,1,1,1,8号线,3,1,1
243,244,武汉,洪山,关山,光谷青年城(一期),1490,整租,普通住宅,1室1厅1卫,50.0,精装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,,1,1,1
244,245,武汉,江夏,流芳,佛祖岭(G区),800,合租,普通住宅,3室2厅1卫,20.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,,3,1,2
245,246,武汉,武昌,中南路,星海虹城,960,合租,普通住宅,3室1厅1卫,16.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,2/4号线,3,1,1
246,247,武汉,江夏,东湖高新,旭辉御府,2500,整租,普通住宅,3室2厅2卫,110.0,简单装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
247,248,武汉,蔡甸,蔡甸周边,龙王庙社区东区,588,合租,普通住宅,3室2厅2卫,16.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,,3,2,2
248,249,武汉,洪山,关山,光谷青年城(一期),2900,整租,普通住宅,4室1厅2卫,130.0,精装修,朝南,中层(共35层),1,1,1,1,1,1,1,1,1,1,,4,2,1
249,250,武汉,蔡甸,蔡甸城区,青澳都市尚巢,2400,整租,普通住宅,4室1厅2卫,105.3,精装修,南北,高层(共18层),1,1,1,1,1,1,1,1,1,1,3号线,4,2,1
250,251,武汉,硚口,古田,汉江湾壹号(一期),800,合租,普通住宅,4室2厅3卫,20.0,精装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,1号线,4,3,2
251,252,武汉,武昌,中北路,复地东湖国际三期,799,合租,普通住宅,4室2厅2卫,18.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,4/8号线,4,2,2
252,253,武汉,汉阳,四新,招商公园1872尚府,2500,整租,普通住宅,4室2厅1卫,107.0,精装修,南北,高层(共47层),1,1,1,1,1,1,1,1,1,1,,4,1,2
253,254,武汉,蔡甸,蔡甸城区,青澳都市尚巢,2400,整租,普通住宅,4室1厅2卫,105.3,精装修,南北,高层(共18层),1,1,1,1,1,1,1,1,1,1,3号线,4,2,1
254,255,武汉,洪山,珞瑜东路,成园小区,1500,整租,普通住宅,1室1厅1卫,40.0,精装修,朝南,低层(共42层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
255,256,武汉,江汉,汉口火车站,东方帝园,1500,整租,其他,1室1厅1卫,50.0,精装修,朝南,高层(共13层),1,1,1,1,1,1,1,1,1,1,2/3号线,1,1,1
256,257,武汉,武昌,武昌火车站,武昌城市公园,800,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,4/7号线,3,2,1
257,258,武汉,汉阳,钟家村,新城丽景B区,700,合租,普通住宅,4室1厅2卫,22.0,精装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,,4,2,1
258,259,武汉,武昌,积玉桥,桂花公寓,500,合租,普通住宅,3室1厅2卫,12.0,精装修,朝东,中层(共7层),1,1,1,0,1,1,1,1,1,0,2/5/7号线,3,2,1
259,260,武汉,江夏,东湖高新,万科城市花园(上东区),810,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共9层),1,1,0,1,1,1,1,1,1,1,,3,1,1
260,261,武汉,洪山,关西,八一花园梅花苑,1300,整租,普通住宅,1室1厅1卫,50.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
261,262,武汉,东西湖,吴家山,幸福苑(一期),600,合租,普通住宅,3室1厅1卫,25.0,精装修,朝南,低层(共25层),1,1,1,1,1,1,1,1,1,1,,3,1,1
262,263,武汉,江岸,台北香港路,中环大厦,700,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,3/7号线,3,2,1
263,264,武汉,汉阳,王家湾,人信汇天誉,2000,整租,普通住宅,1室1厅1卫,44.2,精装修,西南,中层(共33层),1,1,1,1,1,1,1,1,1,1,3/4号线,1,1,1
264,265,武汉,江夏,东湖高新,三眼桥社区(江夏),1500,整租,其他,2室2厅1卫,80.0,豪华装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,,2,1,2
265,266,武汉,武昌,中北路,复地东湖国际四期,500,合租,普通住宅,2室1厅2卫,26.0,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,4/8号线,2,2,1
266,267,武汉,蔡甸,蔡甸周边,龙王庙社区东区,588,合租,普通住宅,3室2厅2卫,16.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,,3,2,2
267,268,武汉,洪山,关山,光谷新世界,1200,合租,普通住宅,4室1厅2卫,15.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,,4,2,1
268,269,武汉,武昌,中北路,复地东湖国际三期,799,合租,普通住宅,4室2厅2卫,18.0,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,4/8号线,4,2,2
269,270,武汉,江汉,西北湖,新兴花园晴雅轩,900,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共7层),1,1,1,1,1,1,1,1,1,1,2/3/6/7号线,3,1,1
270,271,武汉,江汉,汉口火车站,万科锦园,2600,整租,普通住宅,2室2厅1卫,85.0,精装修,朝南,高层(共35层),1,1,1,1,1,1,1,1,1,0,2/6号线,2,1,2
271,272,武汉,江汉,汉口火车站,福星惠誉福星城(北区),760,合租,公寓,3室1厅1卫,14.0,精装修,朝南,高层(共46层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,1
272,273,武汉,武昌,南湖花园,中央花园,800,合租,普通住宅,3室1厅1卫,28.0,精装修,朝南,低层(共11层),1,1,1,1,1,1,1,1,1,1,7号线,3,1,1
273,274,武汉,硚口,古田,海尔国际广场,2300,整租,普通住宅,2室2厅1卫,91.4,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,1,1号线,2,1,2
274,275,武汉,江夏,东湖高新,旭辉御府,690,合租,普通住宅,3室2厅1卫,23.0,精装修,朝南,高层(共34层),0,0,1,0,1,0,1,1,0,0,,3,1,2
275,276,武汉,洪山,卓刀泉,三金雄楚天地,2650,整租,普通住宅,2室1厅1卫,81.0,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,1
276,277,武汉,洪山,珞狮南路,戒毒所宿舍,580,合租,普通住宅,3室1厅2卫,25.0,豪华装修,朝南,低层(共9层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
277,278,武汉,洪山,光谷软件园,丽岛美生,2999,整租,普通住宅,3室2厅2卫,106.0,精装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,0,,3,2,2
278,279,武汉,汉阳,王家湾,陶馨阁,880,合租,普通住宅,4室1厅1卫,25.0,精装修,朝南,低层(共35层),1,1,1,1,1,1,1,1,1,1,3号线,4,1,1
279,280,武汉,青山,建设二路,八大家花园43街坊,1900,整租,普通住宅,1室1厅1卫,45.0,豪华装修,南北,低层(共25层),1,1,1,1,1,1,1,1,1,0,5号线,1,1,1
280,281,武汉,武昌,徐家棚,三角花园王家湾小区,500,合租,普通住宅,4室1厅2卫,13.0,简单装修,朝南,高层(共28层),1,1,0,0,1,1,1,1,0,0,5/7号线,4,2,1
281,282,武汉,江汉,前进/江汉,都会轩,500,合租,普通住宅,3室1厅1卫,18.0,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,1,1
