id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
"144","武汉","洪山","街道口","天下龙岭广场","1750","整租","普通住宅","1室0厅1卫","30.6","精装修","朝南","中层(共28层)","1","1","1","1","1","1","1","1","1","1","8号线","1","1","0"
"145","武汉","江岸","后湖","汉口花园四期","650","合租","普通住宅","6室1厅2卫","20","精装修","朝南","高层(共12层)","1","1","1","1","1","1","1","1","1","1","6/8号线","6","2","1"
"146","武汉","东西湖","吴家山","黄狮海湾","1800","整租","普通住宅","2室2厅1卫","75","精装修","南北","低层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","2","1","2"
"147","武汉","洪山","光谷广场","紫菘枫林上城","699","合租","普通住宅","2室1厅1卫","25","精装修","朝南","中层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"148","武汉","江夏","东湖高新","旭辉御府","2500","整租","普通住宅","3室1厅1卫","91.1","精装修","朝南","高层(共34层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"149","武汉","洪山","光谷东","碧桂园生态城东境","850","合租","普通住宅","4室2厅2卫","25","精装修","朝南","低层(共32层)","1","1","1","0","1","1","1","1","1","1",\N,"4","2","2"
"150","武汉","江夏","流芳","招商东城华府","2600","整租","普通住宅","3室2厅2卫","125.4","简单装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"151","武汉","洪山","光谷东","龙湖新壹城","1500","整租","普通住宅","1室1厅1卫","33.7","精装修","朝南","中层(共11层)","1","1","1","1","1","1","1","1","1","1","11号线","1","1","1"
"152","武汉","江汉","前进/江汉","都会轩","600","合租","普通住宅","3室1厅1卫","20","精装修","朝南","中层(共38层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","1","1"
"153","武汉","沌口开发区","金色港湾","太子湖畔星苑","600","合租","普通住宅","3室1厅2卫","29","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","0","1",\N,"3","2","1"
"154","武汉","洪山","珞瑜东路","成园小区","1500","整租","普通住宅","1室1厅1卫","42.4","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"155","武汉","洪山","欢乐谷","东湖庭园","700","合租","普通住宅","3室1厅2卫","25","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1"
"156","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","800","合租","普通住宅","3室1厅1卫","20","精装修","南北","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1"
"157","武汉","洪山","光谷东","碧桂园生态城剑桥郡","800","合租","普通住宅","3室2厅2卫","20","精装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"158","武汉","汉阳","钟家村","枫华锦都","750","合租","普通住宅","2室1厅1卫","21","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","1","4/6号线","2","1","1"
"159","武汉","东西湖","吴家山","黄狮海湾","1800","整租","普通住宅","2室2厅1卫","75","精装修","南北","低层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","2","1","2"
"160","武汉","洪山","光谷广场","风度柏林","700","合租","普通住宅","3室1厅1卫","18","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1"
"161","武汉","洪山","珞狮南路","万科主场","2600","整租","普通住宅","2室1厅1卫","75.8","精装修","朝南","中层(共48层)","1","1","1","1","1","1","1","1","1","1","8号线","2","1","1"
"162","武汉","洪山","光谷广场","紫菘枫林上城","699","合租","普通住宅","2室1厅1卫","25","精装修","朝南","中层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"163","武汉","洪山","光谷软件园","红枫金座","2700","整租","普通住宅","1室1厅1卫","40","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"164","武汉","洪山","欢乐谷","洪山江南新天地(B区)","2100","整租","普通住宅","2室2厅1卫","86","精装修","南北","高层(共17层)","1","1","1","1","1","1","1","1","1","1","4号线","2","1","2"
"165","武汉","江汉","新华路","中央锦城","900","合租","普通住宅","4室1厅2卫","25","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","1","6号线","4","2","1"
"166","武汉","硚口","古田","紫薇花园","600","合租","普通住宅","3室1厅1卫","20","精装修","朝南","高层(共7层)","1","1","1","1","1","1","1","1","1","1","1号线","3","1","1"
"167","武汉","江岸","后湖","光明上海公馆","1400","整租","普通住宅","1室1厅1卫","35","精装修","南北","低层(共12层)","1","1","1","1","1","1","1","1","1","1","8号线","1","1","1"
"168","武汉","洪山","光谷广场","曙光星城A区","1800","整租","普通住宅","1室1厅1卫","40","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"1","1","1"
"169","武汉","洪山","关山","光谷青年城(一期)","2700","整租","普通住宅","3室1厅1卫","100","精装修","朝南","高层(共33层)","1","0","1","1","1","1","1","1","1","1",\N,"3","1","1"
"170","武汉","江夏","纸坊","岭尚梦想","1500","整租","普通住宅","2室1厅1卫","90.3","精装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1"
"171","武汉","洪山","九峰山森林公园","清和里社区","2100","整租","普通住宅","3室2厅1卫","100","简单装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","2"
"172","武汉","洪山","欢乐谷","铁机新居","1300","整租","普通住宅","1室1厅1卫","80","精装修","朝南","低层(共20层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"173","武汉","洪山","关山","光谷青年城(一期)","900","合租","其他","4室2厅2卫","20","简单装修","朝南","中层(共32层)","1","1","1","0","1","1","1","1","0","1",\N,"4","2","2"
"174","武汉","洪山","光谷软件园","光谷理想城","2700","整租","普通住宅","2室1厅1卫","80","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"175","武汉","洪山","欢乐谷","东湖庭园","700","合租","普通住宅","3室1厅2卫","25","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1"
"176","武汉","洪山","珞瑜东路","成园小区","1500","整租","普通住宅","1室1厅1卫","42.4","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"177","武汉","武昌","徐东","武铁佳苑(东区)","600","合租","普通住宅","3室1厅2卫","20","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","8号线","3","2","1"
"178","武汉","硚口","古田","招商江湾国际","1130","合租","普通住宅","3室1厅1卫","20","精装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1","1号线","3","1","1"
"179","武汉","武昌","南湖花园","江宏花园A区","610","合租","普通住宅","3室1厅1卫","18","精装修","朝南","低层(共7层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","1"
"180","武汉","江夏","流芳","招商东城华府","2600","整租","普通住宅","3室2厅2卫","125.4","简单装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"181","武汉","洪山","欢乐谷","东湖庭园","599","合租","普通住宅","2室1厅1卫","25","精装修","朝南","低层(共12层)","1","1","1","1","1","1","1","1","1","1","4号线","2","1","1"
"182","武汉","江夏","东湖高新","碧桂园云玺","760","合租","公寓","3室1厅1卫","16","精装修","朝南","高层(共35层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","1"
"183","武汉","江汉","前进/江汉","任冬天下","3000","整租","普通住宅","2室1厅1卫","68","精装修","东南","低层(共20层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","2","1","1"
"184","武汉","江岸","后湖","石桥花园(一期西区)","899","合租","普通住宅","3室1厅1卫","20","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"185","武汉","汉阳","十里铺","十里家园","1900","整租","普通住宅","2室1厅1卫","90","精装修","朝南","高层(共42层)","1","1","1","1","1","1","1","1","1","1","3/4号线","2","1","1"
"186","武汉","武昌","中北路","楚天都市雅园","3400","整租","普通住宅","3室1厅1卫","80.5","精装修","朝南","高层(共44层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","1","1"
"187","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","800","合租","普通住宅","3室1厅1卫","20","精装修","南北","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1"
"188","武汉","武昌","徐家棚","九坤秦南都汇","570","合租","普通住宅","3室1厅1卫","20","精装修","朝南","低层(共26层)","1","1","1","1","1","1","1","1","1","1","7/8号线","3","1","1"
"189","武汉","武昌","杨园","怡芳苑","750","合租","公寓","3室1厅1卫","23","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"190","武汉","洪山","街道口","群光上苑","700","合租","普通住宅","3室1厅1卫","18","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/8号线","3","1","1"
"191","武汉","洪山","光谷软件园","红枫金座","2700","整租","普通住宅","1室1厅1卫","40","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"192","武汉","武昌","团结大道","兴华嘉天下","1100","合租","普通住宅","4室1厅2卫","26","精装修","朝南","高层(共25层)","1","1","1","1","1","1","1","1","1","1","8号线","4","2","1"
"193","武汉","江夏","金融港","谷尚居","1900","整租","普通住宅","1室1厅1卫","50","精装修","朝南","中层(共6层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"194","武汉","江汉","唐家墩","顶琇国际城","790","合租","公寓","3室1厅1卫","12","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"195","武汉","汉阳","十里铺","十里家园","1900","整租","普通住宅","2室1厅1卫","90","精装修","朝南","高层(共42层)","1","1","1","1","1","1","1","1","1","1","3/4号线","2","1","1"
"196","武汉","东西湖","将军路","宏图雅居","2200","整租","普通住宅","2室1厅1卫","81.3","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/3/8号线","2","1","1"
"197","武汉","洪山","欢乐谷","天丰花园","600","合租","普通住宅","4室1厅2卫","20","精装修","朝南","高层(共31层)","1","1","1","1","1","1","1","1","1","1","4号线","4","2","1"
"198","武汉","武昌","杨园","怡芳苑","750","合租","公寓","3室1厅1卫","23","精装修","朝南","中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"199","武汉","洪山","关山","保利花园(东区)","890","合租","普通住宅","3室2厅2卫","18","精装修","朝南","中层(共20层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2"
"200","武汉","江夏","东湖高新","碧桂园云玺","760","合租","公寓","3室1厅1卫","16","精装修","朝南","高层(共35层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","1"
"201","武汉","洪山","新南湖","楚天雅苑","2000","整租","普通住宅","2室1厅1卫","88","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","5号线","2","1","1"
"202","武汉","洪山","光谷广场","东谷银座","800","合租","普通住宅","1室1厅1卫","76.9","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"203","武汉","洪山","新南湖","芷岸龙庭","800","合租","普通住宅","3室1厅1卫","29.6","精装修","朝南","中层(共24层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1"
"204","武汉","洪山","关西","金地天悦(一期)","2900","整租","普通住宅","2室1厅1卫","70","精装修","朝南","低层(共35层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1"
"205","武汉","洪山","珞瑜东路","统建天成美景","2666","整租","普通住宅","2室2厅1卫","86.8","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/11号线","2","1","2"
"206","武汉","洪山","街道口","龙湖天玺","2800","整租","普通住宅","2室1厅1卫","75","精装修","朝南","中层(共38层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1"
"207","武汉","洪山","珞狮南路","狮城公寓(书城路)","600","合租","普通住宅","2室1厅1卫","30","精装修","朝南","低层(共6层)","1","1","1","1","1","1","1","1","1","1","8号线","2","1","1"
"208","武汉","江岸","江汉路","武汉数码港","600","合租","普通住宅","3室1厅1卫","20","精装修","朝南","高层(共24层)","1","1","1","1","1","1","1","1","1","1","1/2/6/7号线","3","1","1"
"209","武汉","洪山","新南湖","红旗欣居B区","2500","整租","普通住宅","3室2厅1卫","125","精装修","朝南","低层(共34层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","2"
"210","武汉","武昌","南湖花园","江宏花园A区","600","合租","普通住宅","3室1厅1卫","18.7","精装修","朝南","低层(共7层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","1"
"211","武汉","洪山","珞瑜东路","祥和雅居","1300","整租","普通住宅","1室0厅1卫","56","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","0"
"212","武汉","洪山","白沙洲","韵湖春晓","1500","整租","普通住宅","2室1厅1卫","60","精装修","朝南","中层(共28层)","1","1","1","1","1","1","1","1","1","1","7号线","2","1","1"
"213","武汉","洪山","关山","保利花园(东区)","890","合租","普通住宅","3室2厅2卫","18","精装修","朝南","中层(共20层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2"
"214","武汉","硚口","古田","招商江湾国际","1130","合租","普通住宅","3室1厅1卫","20","精装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1","1号线","3","1","1"
"215","武汉","江汉","杨汊湖","江汉人家","830","合租","普通住宅","3室1厅1卫","13","简单装修","朝南","中层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"216","武汉","洪山","铁机路","保利城一期","600","合租","普通住宅","4室1厅2卫","25","精装修","朝南","高层(共52层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","1"
