id,city,district,road,community,rentalMethod,houseType,roomType,areaSize,decorateType,ori,rentTimeInfo,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum,page_views,price
"135","武汉","青山","建设二路","新奥学府佳邻","整租","普通住宅","2室2厅1卫","70","精装修","南北",\N,"高层(共11层)","1","1","1","1","1","1","1","1","1","0","5号线","2","1","2","66635","2300"
"136","武汉","武昌","杨园","馨都雅园","合租","普通住宅","4室1厅2卫","26","精装修","南北",\N,"中层(共19层)","1","1","1","1","1","1","1","1","1","1","5号线","4","2","1","29302","520"
"137","武汉","江汉","唐家墩","万达广场住宅小区","整租","普通住宅","2室2厅1卫","90.8","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","0","2/3/6号线","2","1","2","92143","4000"
"138","武汉","洪山","珞瑜东路","成园小区","整租","普通住宅","1室1厅1卫","48","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","57051","1500"
"139","武汉","江汉","汉口火车站","福星惠誉福星城(北区)","合租","普通住宅","3室1厅1卫","15","精装修","朝南",\N,"低层(共15层)","1","1","0","1","1","1","1","1","0","1","2号线","3","1","1","66564","760"
"140","武汉","洪山","光谷软件园","江南家园谓语城","整租","普通住宅","3室2厅1卫","108.7","精装修","南北",\N,"高层(共6层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2","14470","3100"
"141","武汉","武昌","积玉桥","水岸国际峯岚天下","合租","普通住宅","3室1厅1卫","23","精装修","朝南",\N,"高层(共42层)","1","1","1","1","1","1","1","1","1","1","5/7号线","3","1","1","62019","780"
"142","武汉","洪山","新南湖","保利心语(二期)","合租","普通住宅","3室1厅2卫","32.2","精装修","朝南",\N,"低层(共26层)","1","1","1","1","1","1","1","1","1","1","8号线","3","2","1","63632","680"
"143","武汉","洪山","光谷东","碧桂园生态城剑桥郡","合租","普通住宅","3室2厅2卫","20","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","31574","800"
"144","武汉","洪山","街道口","天下龙岭广场","整租","普通住宅","1室0厅1卫","30.6","精装修","朝南",\N,"中层(共28层)","1","1","1","1","1","1","1","1","1","1","8号线","1","1","0","26586","1750"
"145","武汉","江岸","后湖","汉口花园四期","合租","普通住宅","6室1厅2卫","20","精装修","朝南",\N,"高层(共12层)","1","1","1","1","1","1","1","1","1","1","6/8号线","6","2","1","50310","650"
"146","武汉","东西湖","吴家山","黄狮海湾","整租","普通住宅","2室2厅1卫","75","精装修","南北",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","2","1","2","5421","1800"
"147","武汉","洪山","光谷广场","紫菘枫林上城","合租","普通住宅","2室1厅1卫","25","精装修","朝南",\N,"中层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1","57025","699"
"148","武汉","江夏","东湖高新","旭辉御府","整租","普通住宅","3室1厅1卫","91.1","精装修","朝南",\N,"高层(共34层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1","65510","2500"
"149","武汉","洪山","光谷东","碧桂园生态城东境","合租","普通住宅","4室2厅2卫","25","精装修","朝南",\N,"低层(共32层)","1","1","1","0","1","1","1","1","1","1",\N,"4","2","2","2730","850"
"150","武汉","江夏","流芳","招商东城华府","整租","普通住宅","3室2厅2卫","125.4","简单装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","4215","2600"
"151","武汉","洪山","光谷东","龙湖新壹城","整租","普通住宅","1室1厅1卫","33.7","精装修","朝南",\N,"中层(共11层)","1","1","1","1","1","1","1","1","1","1","11号线","1","1","1","1150","1500"
"152","武汉","江汉","前进/江汉","都会轩","合租","普通住宅","3室1厅1卫","20","精装修","朝南",\N,"中层(共38层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","1","1","82334","600"
"153","武汉","沌口开发区","金色港湾","太子湖畔星苑","合租","普通住宅","3室1厅2卫","29","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","0","1",\N,"3","2","1","8554","600"
"154","武汉","洪山","珞瑜东路","成园小区","整租","普通住宅","1室1厅1卫","42.4","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","38841","1500"
"155","武汉","洪山","欢乐谷","东湖庭园","合租","普通住宅","3室1厅2卫","25","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1","47959","700"
"156","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","合租","普通住宅","3室1厅1卫","20","精装修","南北",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1","13600","800"
"157","武汉","洪山","光谷东","碧桂园生态城剑桥郡","合租","普通住宅","3室2厅2卫","20","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","25410","800"
"158","武汉","汉阳","钟家村","枫华锦都","合租","普通住宅","2室1厅1卫","21","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1","4/6号线","2","1","1","79834","750"
"159","武汉","东西湖","吴家山","黄狮海湾","整租","普通住宅","2室2厅1卫","75","精装修","南北",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","2","1","2","54139","1800"
"160","武汉","洪山","光谷广场","风度柏林","合租","普通住宅","3室1厅1卫","18","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1","13808","700"
"161","武汉","洪山","珞狮南路","万科主场","整租","普通住宅","2室1厅1卫","75.8","精装修","朝南",\N,"中层(共48层)","1","1","1","1","1","1","1","1","1","1","8号线","2","1","1","23445","2600"
"162","武汉","洪山","光谷广场","紫菘枫林上城","合租","普通住宅","2室1厅1卫","25","精装修","朝南",\N,"中层(共11层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1","68506","699"
"163","武汉","洪山","光谷软件园","红枫金座","整租","普通住宅","1室1厅1卫","40","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","91759","2700"
"164","武汉","洪山","欢乐谷","洪山江南新天地(B区)","整租","普通住宅","2室2厅1卫","86","精装修","南北",\N,"高层(共17层)","1","1","1","1","1","1","1","1","1","1","4号线","2","1","2","50120","2100"
"165","武汉","江汉","新华路","中央锦城","合租","普通住宅","4室1厅2卫","25","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1","6号线","4","2","1","93189","900"
"166","武汉","硚口","古田","紫薇花园","合租","普通住宅","3室1厅1卫","20","精装修","朝南",\N,"高层(共7层)","1","1","1","1","1","1","1","1","1","1","1号线","3","1","1","38751","600"
"167","武汉","江岸","后湖","光明上海公馆","整租","普通住宅","1室1厅1卫","35","精装修","南北",\N,"低层(共12层)","1","1","1","1","1","1","1","1","1","1","8号线","1","1","1","70624","1400"
"168","武汉","洪山","光谷广场","曙光星城A区","整租","普通住宅","1室1厅1卫","40","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"1","1","1","30317","1800"
"169","武汉","洪山","关山","光谷青年城(一期)","整租","普通住宅","3室1厅1卫","100","精装修","朝南",\N,"高层(共33层)","1","0","1","1","1","1","1","1","1","1",\N,"3","1","1","59963","2700"
"170","武汉","江夏","纸坊","岭尚梦想","整租","普通住宅","2室1厅1卫","90.3","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1","76112","1500"
"171","武汉","洪山","九峰山森林公园","清和里社区","整租","普通住宅","3室2厅1卫","100","简单装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","2","74167","2100"
"172","武汉","洪山","欢乐谷","铁机新居","整租","普通住宅","1室1厅1卫","80","精装修","朝南",\N,"低层(共20层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","45297","1300"
"173","武汉","洪山","关山","光谷青年城(一期)","合租","其他","4室2厅2卫","20","简单装修","朝南",\N,"中层(共32层)","1","1","1","0","1","1","1","1","0","1",\N,"4","2","2","74328","900"
"174","武汉","洪山","光谷软件园","光谷理想城","整租","普通住宅","2室1厅1卫","80","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1","57969","2700"
"175","武汉","洪山","欢乐谷","东湖庭园","合租","普通住宅","3室1厅2卫","25","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1","71049","700"
"176","武汉","洪山","珞瑜东路","成园小区","整租","普通住宅","1室1厅1卫","42.4","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","20814","1500"
"177","武汉","武昌","徐东","武铁佳苑(东区)","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","8号线","3","2","1","2905","600"
"178","武汉","硚口","古田","招商江湾国际","合租","普通住宅","3室1厅1卫","20","精装修","朝南",\N,"中层(共32层)","1","1","1","1","1","1","1","1","1","1","1号线","3","1","1","21127","1130"
"179","武汉","武昌","南湖花园","江宏花园A区","合租","普通住宅","3室1厅1卫","18","精装修","朝南",\N,"低层(共7层)","1","1","1","1","1","1","1","1","1","1","7号线","3","1","1","70909","610"
"180","武汉","江夏","流芳","招商东城华府","整租","普通住宅","3室2厅2卫","125.4","简单装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","89623","2600"
"181","武汉","洪山","欢乐谷","东湖庭园","合租","普通住宅","2室1厅1卫","25","精装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","1","1","4号线","2","1","1","26722","599"
"182","武汉","江夏","东湖高新","碧桂园云玺","合租","公寓","3室1厅1卫","16","精装修","朝南",\N,"高层(共35层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","1","58682","760"
"183","武汉","江汉","前进/江汉","任冬天下","整租","普通住宅","2室1厅1卫","68","精装修","东南",\N,"低层(共20层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","2","1","1","77261","3000"
"184","武汉","江岸","后湖","石桥花园(一期西区)","合租","普通住宅","3室1厅1卫","20","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1","14866","899"
"185","武汉","汉阳","十里铺","十里家园","整租","普通住宅","2室1厅1卫","90","精装修","朝南",\N,"高层(共42层)","1","1","1","1","1","1","1","1","1","1","3/4号线","2","1","1","65376","1900"
"186","武汉","武昌","中北路","楚天都市雅园","整租","普通住宅","3室1厅1卫","80.5","精装修","朝南",\N,"高层(共44层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","1","1","56698","3400"
"187","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","合租","普通住宅","3室1厅1卫","20","精装修","南北",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","1","53070","800"
"188","武汉","武昌","徐家棚","九坤秦南都汇","合租","普通住宅","3室1厅1卫","20","精装修","朝南",\N,"低层(共26层)","1","1","1","1","1","1","1","1","1","1","7/8号线","3","1","1","18240","570"
"189","武汉","武昌","杨园","怡芳苑","合租","公寓","3室1厅1卫","23","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1","84373","750"
"190","武汉","洪山","街道口","群光上苑","合租","普通住宅","3室1厅1卫","18","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2/8号线","3","1","1","43065","700"
"191","武汉","洪山","光谷软件园","红枫金座","整租","普通住宅","1室1厅1卫","40","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","55286","2700"
"192","武汉","武昌","团结大道","兴华嘉天下","合租","普通住宅","4室1厅2卫","26","精装修","朝南",\N,"高层(共25层)","1","1","1","1","1","1","1","1","1","1","8号线","4","2","1","92421","1100"
"193","武汉","江夏","金融港","谷尚居","整租","普通住宅","1室1厅1卫","50","精装修","朝南",\N,"中层(共6层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","10364","1900"
"194","武汉","江汉","唐家墩","顶琇国际城","合租","公寓","3室1厅1卫","12","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1","35856","790"
"195","武汉","汉阳","十里铺","十里家园","整租","普通住宅","2室1厅1卫","90","精装修","朝南",\N,"高层(共42层)","1","1","1","1","1","1","1","1","1","1","3/4号线","2","1","1","13475","1900"
"196","武汉","东西湖","将军路","宏图雅居","整租","普通住宅","2室1厅1卫","81.3","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/3/8号线","2","1","1","6178","2200"
"197","武汉","洪山","欢乐谷","天丰花园","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"高层(共31层)","1","1","1","1","1","1","1","1","1","1","4号线","4","2","1","74334","600"
"198","武汉","武昌","杨园","怡芳苑","合租","公寓","3室1厅1卫","23","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1","46544","750"
"199","武汉","洪山","关山","保利花园(东区)","合租","普通住宅","3室2厅2卫","18","精装修","朝南",\N,"中层(共20层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2","24623","890"
"200","武汉","江夏","东湖高新","碧桂园云玺","合租","公寓","3室1厅1卫","16","精装修","朝南",\N,"高层(共35层)","1","1","1","1","1","1","1","1","1","1","11号线","3","1","1","42750","760"
"201","武汉","洪山","新南湖","楚天雅苑","整租","普通住宅","2室1厅1卫","88","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","5号线","2","1","1","26426","2000"
"202","武汉","洪山","光谷广场","东谷银座","合租","普通住宅","1室1厅1卫","76.9","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","14648","800"
"203","武汉","洪山","新南湖","芷岸龙庭","合租","普通住宅","3室1厅1卫","29.6","精装修","朝南",\N,"中层(共24层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1","11331","800"
"204","武汉","洪山","关西","金地天悦(一期)","整租","普通住宅","2室1厅1卫","70","精装修","朝南",\N,"低层(共35层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1","47347","2900"
"205","武汉","洪山","珞瑜东路","统建天成美景","整租","普通住宅","2室2厅1卫","86.8","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/11号线","2","1","2","17635","2666"
"206","武汉","洪山","街道口","龙湖天玺","整租","普通住宅","2室1厅1卫","75","精装修","朝南",\N,"中层(共38层)","1","1","1","1","1","1","1","1","1","1","2号线","2","1","1","24698","2800"
